+-------------+---------------+----------+------+----+
| first_name  |   last_name   |  salary  | year | HR |
| Frankie     | Rodriguez     | 425000   | 1998 | 0  |
| Frankie     | Rodriguez     | 220000   | 1997 | 0  |
| Frankie     | Rodriguez     | 137500   | 1996 | 0  |
| Frankie     | Rodriguez     | 109000   | 1995 | 0  |
| Frankie     | Rodriguez     | 109000   | 1995 | 0  |
| Henry       | Rodriguez     | 1500000  | 2001 | 0  |
| Henry       | Rodriguez     | 4600000  | 2000 | 18 |
| Henry       | Rodriguez     | 4600000  | 2000 | 2  |
| Henry       | Rodriguez     | 3700000  | 1999 | 26 |
| Henry       | Rodriguez     | 2700000  | 1998 | 31 |
| Henry       | Rodriguez     | 2300000  | 1997 | 26 |
| Henry       | Rodriguez     | 220000   | 1996 | 36 |
| Henry       | Rodriguez     | 210000   | 1995 | 1  |
| Henry       | Rodriguez     | 210000   | 1995 | 1  |
| Henry       | Rodriguez     | 177000   | 1994 | 8  |
| Henry       | Rodriguez     | 136000   | 1993 | 8  |
| Ivan        | Rodriguez     | 8200000  | 2001 | 25 |
| Ivan        | Rodriguez     | 8600000  | 2000 | 27 |
| Ivan        | Rodriguez     | 8950000  | 1999 | 35 |
| Ivan        | Rodriguez     | 6700000  | 1998 | 21 |
| Ivan        | Rodriguez     | 6825000  | 1997 | 20 |
| Ivan        | Rodriguez     | 4000000  | 1996 | 19 |
| Ivan        | Rodriguez     | 2675000  | 1995 | 12 |
| Ivan        | Rodriguez     | 520000   | 1994 | 16 |
| Ivan        | Rodriguez     | 300000   | 1993 | 10 |
| Ivan        | Rodriguez     | 140000   | 1992 | 8  |
| Liu         | Rodriguez     | 200000   | 1999 | 1  |
| Nerio       | Rodriguez     | 172500   | 1998 | 0  |
| Nerio       | Rodriguez     | 172500   | 1998 | 0  |
| Rich        | Rodriguez     | 600000   | 2000 | 0  |
| Rich        | Rodriguez     | 730000   | 1999 | 0  |
| Rich        | Rodriguez     | 710000   | 1998 | 0  |
| Rich        | Rodriguez     | 300000   | 1997 | 0  |
| Rich        | Rodriguez     | 575000   | 1995 | 0  |
| Rich        | Rodriguez     | 400000   | 1994 | 0  |
| Rich        | Rodriguez     | 265000   | 1993 | 0  |
| Rich        | Rodriguez     | 265000   | 1993 | 0  |
| Rich        | Rodriguez     | 172500   | 1992 | 0  |
| Rich        | Rodriguez     | 115000   | 1991 | 0  |
| Rosario     | Rodriguez     | 100000   | 1990 | 0  |
| Ruben       | Rodriguez     | 62500    | 1988 | 0  |
| Gary        | Roenicke      | 380000   | 1988 | 1  |
| Gary        | Roenicke      | 380000   | 1987 | 9  |
| Gary        | Roenicke      | 658333   | 1986 | 3  |
| Gary        | Roenicke      | 558333   | 1985 | 15 |
| Ron         | Roenicke      | 191500   | 1987 | 1  |
| Ron         | Roenicke      | 85000    | 1986 | 5  |
| Mike        | Roesler       | 104000   | 1990 | 0  |
| Mike        | Roesler       | 68000    | 1989 | 0  |
| Jimmy       | Rogers        | 109000   | 1995 | 0  |
| Kenny       | Rogers        | 7500000  | 2001 | 0  |
| Kenny       | Rogers        | 7500000  | 2000 | 0  |
| Kenny       | Rogers        | 5000000  | 1999 | 0  |
| Kenny       | Rogers        | 5000000  | 1999 | 0  |
| Kenny       | Rogers        | 5000000  | 1998 | 0  |
| Kenny       | Rogers        | 5000000  | 1997 | 0  |
| Kenny       | Rogers        | 5000000  | 1996 | 0  |
| Kenny       | Rogers        | 3750000  | 1995 | 0  |
| Kenny       | Rogers        | 2300000  | 1994 | 0  |
| Kenny       | Rogers        | 1000000  | 1993 | 0  |
| Kenny       | Rogers        | 620000   | 1992 | 0  |
| Kenny       | Rogers        | 287500   | 1991 | 0  |
| Kenny       | Rogers        | 140000   | 1990 | 0  |
| Kenny       | Rogers        | 68000    | 1989 | 0  |
| Kevin       | Rogers        | 200000   | 1994 | 0  |
| Kevin       | Rogers        | 114000   | 1993 | 0  |
| Dave        | Rohde         | 125000   | 1992 | 0  |
| Dave        | Rohde         | 100000   | 1990 | 0  |
| Mel         | Rojas         | 4583334  | 1999 | 0  |
| Mel         | Rojas         | 4583334  | 1999 | 0  |
| Mel         | Rojas         | 4583334  | 1999 | 0  |
| Mel         | Rojas         | 4583333  | 1998 | 0  |
| Mel         | Rojas         | 4583333  | 1997 | 0  |
| Mel         | Rojas         | 4583333  | 1997 | 0  |
| Mel         | Rojas         | 2025000  | 1996 | 0  |
| Mel         | Rojas         | 1300000  | 1995 | 0  |
| Mel         | Rojas         | 850000   | 1994 | 0  |
| Mel         | Rojas         | 300000   | 1993 | 0  |
| Mel         | Rojas         | 115000   | 1991 | 0  |
| Mel         | Rojas         | 100000   | 1990 | 0  |
| Scott       | Rolen         | 5500000  | 2001 | 25 |
| Scott       | Rolen         | 2750000  | 2000 | 26 |
| Scott       | Rolen         | 1000000  | 1999 | 26 |
| Scott       | Rolen         | 750000   | 1998 | 31 |
| Scott       | Rolen         | 150000   | 1997 | 21 |
| Scott       | Rolen         | 109000   | 1996 | 4  |
| Jimmy       | Rollins       | 200000   | 2001 | 14 |
| Damian      | Rolls         | 200000   | 2001 | 2  |
| Damian      | Rolls         | 200000   | 2000 | 0  |
| Jose        | Roman         | 60000    | 1986 | 0  |
| Ron         | Romanick      | 425000   | 1986 | 0  |
| Ron         | Romanick      | 146500   | 1985 | 0  |
| Ed          | Romero        | 350000   | 1990 | 0  |
| Ed          | Romero        | 68000    | 1989 | 1  |
| Ed          | Romero        | 68000    | 1989 | 0  |
| Ed          | Romero        | 68000    | 1989 | 0  |
| Ed          | Romero        | 415000   | 1988 | 0  |
| Ed          | Romero        | 375000   | 1986 | 2  |
| Ed          | Romero        | 290000   | 1985 | 0  |
| J. C.       | Romero        | 207500   | 2001 | 0  |
| J. C.       | Romero        | 200000   | 2000 | 0  |
| Kevin       | Romine        | 355000   | 1991 | 1  |
| Kevin       | Romine        | 250000   | 1990 | 2  |
| Kevin       | Romine        | 200000   | 1989 | 1  |
| Kevin       | Romine        | 77500    | 1988 | 1  |
| Rolando     | Roomes        | 140000   | 1990 | 2  |
| Rolando     | Roomes        | 140000   | 1990 | 0  |
| Rolando     | Roomes        | 70000    | 1989 | 7  |
| Rolando     | Roomes        | 62500    | 1988 | 0  |
| Rafael      | Roque         | 212000   | 1999 | 0  |
| Rafael      | Roque         | 170000   | 1998 | 0  |
| Jose        | Rosado        | 2250000  | 2000 | 0  |
| Jose        | Rosado        | 300000   | 1999 | 0  |
| Jose        | Rosado        | 242500   | 1998 | 0  |
| Jose        | Rosado        | 200000   | 1997 | 0  |
| Jose        | Rosado        | 109000   | 1996 | 0  |
| Victor      | Rosario       | 100000   | 1990 | 0  |
| Bobby       | Rose          | 125000   | 1992 | 2  |
| Bobby       | Rose          | 107500   | 1991 | 1  |
| Bobby       | Rose          | 100000   | 1990 | 1  |
| Bobby       | Rose          | 68000    | 1989 | 1  |
| Brian       | Rose          | 278000   | 2001 | 0  |
| Brian       | Rose          | 278000   | 2001 | 0  |
| Brian       | Rose          | 250000   | 2000 | 0  |
| Brian       | Rose          | 250000   | 2000 | 0  |
| Brian       | Rose          | 170000   | 1998 | 0  |
| Steve       | Rosenberg     | 130000   | 1991 | 0  |
| Steve       | Rosenberg     | 100000   | 1990 | 0  |
| Steve       | Rosenberg     | 80000    | 1989 | 0  |
| Pete        | Rose          | 1000000  | 1986 | 0  |
| Pete        | Rose          | 358858   | 1985 | 2  |
| Joe         | Rosselli      | 109000   | 1995 | 0  |
| Rico        | Rossy         | 185000   | 1998 | 1  |
| Wade        | Rowdon        | 72500    | 1988 | 0  |
| Rich        | Rowland       | 162500   | 1995 | 0  |
| Rich        | Rowland       | 142500   | 1994 | 9  |
| Rich        | Rowland       | 120000   | 1992 | 0  |
| Stan        | Royer         | 130000   | 1994 | 1  |
| Stan        | Royer         | 130000   | 1994 | 0  |
| Jerry       | Royster       | 275000   | 1988 | 0  |
| Jerry       | Royster       | 260000   | 1987 | 7  |
| Jerry       | Royster       | 260000   | 1987 | 0  |
| Jerry       | Royster       | 362500   | 1986 | 5  |
| Jerry       | Royster       | 325000   | 1985 | 5  |
| Dave        | Rozema        | 350000   | 1986 | 0  |
| Dave        | Rozema        | 310000   | 1985 | 0  |
| Dave        | Rucker        | 220000   | 1985 | 0  |
| Matt        | Ruebel        | 160000   | 1997 | 0  |
| Matt        | Ruebel        | 109000   | 1996 | 0  |
| Kirk        | Rueter        | 4866667  | 2001 | 0  |
| Kirk        | Rueter        | 4000000  | 2000 | 0  |
| Kirk        | Rueter        | 2810000  | 1999 | 0  |
| Kirk        | Rueter        | 1835000  | 1998 | 0  |
| Kirk        | Rueter        | 260000   | 1997 | 0  |
| Kirk        | Rueter        | 160000   | 1996 | 0  |
| Kirk        | Rueter        | 160000   | 1996 | 0  |
| Kirk        | Rueter        | 151000   | 1995 | 0  |
| Kirk        | Rueter        | 130000   | 1994 | 0  |
| Kirk        | Rueter        | 109000   | 1993 | 0  |
| Scott       | Ruffcorn      | 158500   | 1997 | 0  |
| Bruce       | Ruffin        | 1000000  | 1996 | 0  |
| Bruce       | Ruffin        | 1000000  | 1995 | 0  |
| Bruce       | Ruffin        | 800000   | 1994 | 0  |
| Bruce       | Ruffin        | 550000   | 1993 | 0  |
| Bruce       | Ruffin        | 525000   | 1992 | 0  |
| Bruce       | Ruffin        | 350000   | 1990 | 0  |
| Bruce       | Ruffin        | 175000   | 1989 | 0  |
| Bruce       | Ruffin        | 140000   | 1988 | 0  |
| Bruce       | Ruffin        | 100000   | 1987 | 0  |
| Bruce       | Ruffin        | 60000    | 1986 | 0  |
| Johnny      | Ruffin        | 195000   | 1996 | 0  |
| Johnny      | Ruffin        | 195000   | 1995 | 0  |
| Johnny      | Ruffin        | 115000   | 1994 | 0  |
| Johnny      | Ruffin        | 109000   | 1993 | 0  |
| Vern        | Ruhle         | 60000    | 1986 | 0  |
| Vern        | Ruhle         | 295000   | 1985 | 0  |
| Paul        | Runge         | 107500   | 1988 | 0  |
| Paul        | Runge         | 95000    | 1987 | 3  |
| Sean        | Runyan        | 300000   | 2000 | 0  |
| Sean        | Runyan        | 280000   | 1999 | 0  |
| Sean        | Runyan        | 170000   | 1998 | 0  |
| Ryan        | Rupe          | 242500   | 2001 | 0  |
| Ryan        | Rupe          | 230000   | 2000 | 0  |
| Ryan        | Rupe          | 200000   | 1999 | 0  |
| Glendon     | Rusch         | 1800000  | 2001 | 0  |
| Glendon     | Rusch         | 220000   | 1998 | 0  |
| Glendon     | Rusch         | 150000   | 1997 | 0  |
| Scott       | Ruskin        | 235000   | 1992 | 0  |
| Scott       | Ruskin        | 147500   | 1991 | 0  |
| Scott       | Ruskin        | 100000   | 1990 | 0  |
| Scott       | Ruskin        | 100000   | 1990 | 0  |
| Bill        | Russell       | 450000   | 1986 | 0  |
| Bill        | Russell       | 450000   | 1985 | 0  |
| Jeff        | Russell       | 615000   | 1996 | 0  |
| Jeff        | Russell       | 615000   | 1995 | 0  |
| Jeff        | Russell       | 2975000  | 1994 | 0  |
| Jeff        | Russell       | 2975000  | 1994 | 0  |
| Jeff        | Russell       | 2175000  | 1993 | 0  |
| Jeff        | Russell       | 2600000  | 1992 | 0  |
| Jeff        | Russell       | 2600000  | 1992 | 0  |
| Jeff        | Russell       | 2200000  | 1991 | 0  |
| Jeff        | Russell       | 1166667  | 1990 | 0  |
| Jeff        | Russell       | 480000   | 1989 | 0  |
| Jeff        | Russell       | 190000   | 1988 | 0  |
| Jeff        | Russell       | 80000    | 1986 | 0  |
| John        | Russell       | 170000   | 1993 | 1  |
| John        | Russell       | 145000   | 1989 | 2  |
| John        | Russell       | 150000   | 1988 | 2  |
| John        | Russell       | 100000   | 1986 | 13 |
| Dick        | Ruthven       | 1050000  | 1986 | 0  |
| Dick        | Ruthven       | 766667   | 1985 | 0  |
| B. J.       | Ryan          | 210000   | 2001 | 0  |
| B. J.       | Ryan          | 204000   | 2000 | 0  |
| B. J.       | Ryan          | 200000   | 1999 | 0  |
| B. J.       | Ryan          | 200000   | 1999 | 0  |
| Jason       | Ryan          | 200000   | 1999 | 0  |
| Ken         | Ryan          | 600000   | 1999 | 0  |
| Ken         | Ryan          | 990000   | 1998 | 0  |
| Ken         | Ryan          | 900000   | 1997 | 0  |
| Ken         | Ryan          | 272500   | 1996 | 0  |
| Ken         | Ryan          | 272500   | 1995 | 0  |
| Ken         | Ryan          | 180000   | 1994 | 0  |
| Ken         | Ryan          | 118000   | 1993 | 0  |
| Ken         | Ryan          | 109000   | 1992 | 0  |
| Nolan       | Ryan          | 3757000  | 1993 | 0  |
| Nolan       | Ryan          | 4200000  | 1992 | 0  |
| Nolan       | Ryan          | 3300000  | 1991 | 0  |
| Nolan       | Ryan          | 1400000  | 1990 | 0  |
| Nolan       | Ryan          | 1800000  | 1989 | 0  |
| Nolan       | Ryan          | 1000000  | 1988 | 0  |
| Nolan       | Ryan          | 1225000  | 1987 | 1  |
| Nolan       | Ryan          | 1125000  | 1986 | 0  |
| Nolan       | Ryan          | 1350000  | 1985 | 0  |
| Rob         | Ryan          | 200000   | 1999 | 2  |
| Bret        | Saberhagen    | 5000000  | 2001 | 0  |
| Bret        | Saberhagen    | 3500000  | 1999 | 0  |
| Bret        | Saberhagen    | 3800000  | 1998 | 0  |
| Bret        | Saberhagen    | 500000   | 1997 | 0  |
| Bret        | Saberhagen    | 5562990  | 1995 | 0  |
| Bret        | Saberhagen    | 5562990  | 1995 | 0  |
| Bret        | Saberhagen    | 4647249  | 1994 | 0  |
| Bret        | Saberhagen    | 3000000  | 1993 | 0  |
| Bret        | Saberhagen    | 2950000  | 1992 | 0  |
| Bret        | Saberhagen    | 2950000  | 1991 | 0  |
| Bret        | Saberhagen    | 1400000  | 1990 | 0  |
| Bret        | Saberhagen    | 1350000  | 1989 | 0  |
| Bret        | Saberhagen    | 1100000  | 1988 | 0  |
| Bret        | Saberhagen    | 740000   | 1987 | 0  |
| Bret        | Saberhagen    | 925000   | 1986 | 0  |
| Bret        | Saberhagen    | 150000   | 1985 | 0  |
| Chris       | Sabo          | 200000   | 1996 | 3  |
| Chris       | Sabo          | 550000   | 1995 | 1  |
| Chris       | Sabo          | 109000   | 1995 | 1  |
| Chris       | Sabo          | 550000   | 1995 | 0  |
| Chris       | Sabo          | 109000   | 1995 | 0  |
| Chris       | Sabo          | 2000000  | 1994 | 11 |
| Chris       | Sabo          | 3100000  | 1993 | 21 |
| Chris       | Sabo          | 2750000  | 1992 | 12 |
| Chris       | Sabo          | 1250500  | 1991 | 26 |
| Chris       | Sabo          | 200000   | 1990 | 25 |
| Chris       | Sabo          | 155000   | 1989 | 6  |
| Chris       | Sabo          | 62500    | 1988 | 11 |
| Donnie      | Sadler        | 225000   | 2001 | 1  |
| Donnie      | Sadler        | 225000   | 2001 | 0  |
| Donnie      | Sadler        | 200000   | 1999 | 0  |
| Donnie      | Sadler        | 170000   | 1998 | 3  |
| Olmedo      | Saenz         | 290000   | 2001 | 9  |
| Olmedo      | Saenz         | 260000   | 2000 | 9  |
| Olmedo      | Saenz         | 240000   | 1999 | 11 |
| A. J.       | Sager         | 287500   | 1998 | 0  |
| A. J.       | Sager         | 200000   | 1997 | 0  |
| A. J.       | Sager         | 160000   | 1996 | 0  |
| A. J.       | Sager         | 109000   | 1995 | 0  |
| A. J.       | Sager         | 109000   | 1994 | 0  |
| Lenn        | Sakata        | 125000   | 1987 | 2  |
| Lenn        | Sakata        | 75000    | 1986 | 0  |
| Mark        | Salas         | 450000   | 1991 | 1  |
| Mark        | Salas         | 185000   | 1988 | 3  |
| Mark        | Salas         | 137000   | 1987 | 3  |
| Mark        | Salas         | 137000   | 1987 | 3  |
| Mark        | Salas         | 115000   | 1986 | 8  |
| Mark        | Salas         | 60000    | 1985 | 9  |
| Angel       | Salazar       | 100000   | 1987 | 2  |
| Angel       | Salazar       | 75000    | 1986 | 0  |
| Luis        | Salazar       | 600000   | 1992 | 5  |
| Luis        | Salazar       | 575000   | 1991 | 14 |
| Luis        | Salazar       | 550000   | 1990 | 12 |
| Luis        | Salazar       | 400000   | 1989 | 8  |
| Luis        | Salazar       | 400000   | 1989 | 1  |
| Luis        | Salazar       | 150000   | 1988 | 12 |
| Luis        | Salazar       | 75000    | 1987 | 3  |
| Luis        | Salazar       | 325000   | 1986 | 0  |
| Luis        | Salazar       | 325000   | 1985 | 10 |
| Roger       | Salkeld       | 120000   | 1996 | 0  |
| Tim         | Salmon        | 6500000  | 2001 | 17 |
| Tim         | Salmon        | 6000000  | 2000 | 34 |
| Tim         | Salmon        | 5500000  | 1999 | 17 |
| Tim         | Salmon        | 5000000  | 1998 | 26 |
| Tim         | Salmon        | 3500000  | 1997 | 33 |
| Tim         | Salmon        | 2500000  | 1996 | 30 |
| Tim         | Salmon        | 950000   | 1995 | 34 |
| Tim         | Salmon        | 600000   | 1994 | 23 |
| Tim         | Salmon        | 127500   | 1993 | 31 |
| Joe         | Sambito       | 360000   | 1987 | 0  |
| Joe         | Sambito       | 500000   | 1986 | 0  |
| Bill        | Sampen        | 225000   | 1994 | 0  |
| Bill        | Sampen        | 175000   | 1992 | 0  |
| Bill        | Sampen        | 175000   | 1992 | 0  |
| Bill        | Sampen        | 161000   | 1991 | 0  |
| Bill        | Sampen        | 100000   | 1990 | 0  |
| Billy       | Sample        | 470000   | 1986 | 6  |
| Billy       | Sample        | 435000   | 1985 | 1  |
| Benj        | Sampson       | 200000   | 1999 | 0  |
| Juan        | Samuel        | 421000   | 1998 | 1  |
